iter	Logloss
984	0.0588261252
985	0.05882207248
986	0.05880461469
987	0.05877301867
988	0.05876839712
989	0.05875126858
990	0.05872808103
991	0.05872466705
992	0.05870515153
993	0.05867651542
994	0.05867252101
995	0.05864847677
996	0.05860901212
997	0.05859736113
998	0.05859315585
999	0.05859209849
